seed,phase,window,start,label,injection_id,category,block,burst,cold_starts,invocations,throttles,score_d1_ocsvm,pred_d1_ocsvm,score_d1_iforest,pred_d1_iforest,score_d1_primary,pred_d1_primary,score_d2_transfer,pred_d2_transfer,score_d3_thresholds,pred_d3_thresholds
2025,C,0,1780533961.29172,False,-1,,-1,False,0.0,7.0,0.0,-1.3142811162835715,False,0.4054714188750832,False,-1.3142811162835715,False,0.09041902030251087,False,0.13027586936950683,False
2025,C,1,1780534021.29172,False,-1,,-1,False,0.0,6.0,0.0,-0.31116782481378014,False,0.462038770887217,False,-0.31116782481378014,False,0.06167876191882357,False,0.1457352638244629,False
2025,C,2,1780534081.29172,False,-1,,-1,False,0.0,6.0,0.0,-1.2575055415158367,False,0.42051378334263995,False,-1.2575055415158367,False,0.06167876191882357,False,0.12347865104675293,False
2025,C,3,1780534141.29172,False,-1,,-1,False,0.0,12.0,0.0,-1.1163519790045404,False,0.39420768746459856,False,-1.1163519790045404,False,0.24455063116099418,False,0.14655783176422119,False
2025,C,4,1780534201.29172,False,-1,,-1,False,0.0,7.0,0.0,-0.33917563566174724,False,0.46311277348301905,False,-0.33917563566174724,False,0.09041902030251087,False,0.10911078453063963,False
2025,C,5,1780534261.29172,False,-1,,-1,False,0.0,7.0,0.0,-1.0964595161510893,False,0.40647035718341207,False,-1.0964595161510893,False,0.09041902030251087,False,0.13345537185668943,False
2025,C,6,1780534321.29172,False,-1,,-1,False,0.0,5.0,0.0,-1.1668103576663071,False,0.4465409082010209,False,-1.1668103576663071,False,0.036683938886476364,False,0.1493358612060547,False
2025,C,7,1780534381.29172,False,-1,,-1,False,0.0,8.0,0.0,-1.4578297807426468,False,0.39408366687607016,False,-1.4578297807426468,False,0.12123243654708447,False,0.13906126022338866,False
2025,C,8,1780534441.29172,False,-1,,-1,False,0.0,6.0,0.0,-1.4649886793501432,False,0.4234759404639164,False,-1.4649886793501432,False,0.06167876191882357,False,0.1499507427215576,False
2025,C,9,1780534501.29172,False,-1,,-1,True,2.0,177.0,0.0,3.8951240927590196,True,0.7447599766835302,True,3.8951240927590196,True,8.054316100260352e-05,False,0.16350793838500977,False
2025,C,10,1780534561.29172,False,-1,,-1,True,0.0,375.0,0.0,2.845376277632668,True,0.7508552641543856,True,2.845376277632668,True,0.025402643617393247,False,1.0,False
2025,C,11,1780534621.29172,False,-1,,-1,True,0.0,371.0,0.0,0.8712000010486234,False,0.70668144073228,True,0.8712000010486234,False,0.9037093180665232,True,0.16805005073547372,False
2025,C,12,1780534681.29172,False,-1,,-1,True,0.0,191.0,0.0,-0.27653091731880863,False,0.6817363149968568,False,-0.27653091731880863,False,0.8657948843563082,True,0.1773943901062011,False
2025,C,13,1780534741.29172,False,-1,,-1,False,0.0,13.0,0.0,-0.4511250818121537,False,0.42968856993944116,False,-0.4511250818121537,False,0.2727417982240277,False,0.13890819549560549,False
2025,C,14,1780534801.29172,False,-1,,-1,False,0.0,4.0,0.0,-1.1834492353641695,False,0.47353820140065106,False,-1.1834492353641695,False,0.017343794071682,False,0.11280677318572999,False
2025,C,15,1780534861.29172,False,-1,,-1,False,0.0,14.0,0.0,-0.670648804154462,False,0.3934207041797481,False,-0.670648804154462,False,0.29945633811066746,False,0.15103499889373778,False
2025,C,16,1780534921.29172,False,-1,,-1,False,0.0,11.0,0.0,-1.54940350444779,False,0.37604671735454326,False,-1.54940350444779,False,0.21499157607060515,False,0.15220522880554196,False
2025,C,17,1780534981.29172,False,-1,,-1,False,0.0,7.0,0.0,-1.0990708740773805,False,0.4159188571894548,False,-1.0990708740773805,False,0.09041902030251087,False,0.11735167503356933,False
2025,C,18,1780535041.29172,False,-1,,-1,False,0.0,9.0,0.0,-0.9376066141810178,False,0.41951465919427994,False,-0.9376066141810178,False,0.15282910832620436,False,0.18261089324951174,False
2025,C,19,1780535101.29172,False,-1,,-1,False,0.0,6.0,0.0,-0.18715912208135954,False,0.47185510058340513,False,-0.18715912208135954,False,0.06167876191882357,False,0.13943791389465332,False
2025,C,20,1780535161.29172,False,-1,,-1,False,0.0,17.0,0.0,-1.1584225622787727,False,0.4035366735271235,False,-1.1584225622787727,False,0.370658671338492,False,0.18913984298706055,False
2025,C,21,1780535221.29172,False,-1,,-1,False,0.0,7.0,0.0,-1.3552561117544437,False,0.4083812974869053,False,-1.3552561117544437,False,0.09041902030251087,False,0.14551873207092286,False
2025,C,22,1780535281.29172,False,-1,,-1,False,0.0,9.0,0.0,-0.5249299381063706,False,0.4072004277359568,False,-0.5249299381063706,False,0.15282910832620436,False,0.11867647171020507,False
2025,C,23,1780535341.29172,False,-1,,-1,False,0.0,12.0,0.0,-0.877002775778843,False,0.41037355359068567,False,-0.877002775778843,False,0.24455063116099418,False,0.12157630920410158,False
2025,C,24,1780535401.29172,False,-1,,-1,False,0.0,5.0,0.0,-1.5084822944072185,False,0.43821258444064626,False,-1.5084822944072185,False,0.036683938886476364,False,0.13536529541015624,False
2025,C,25,1780535461.29172,False,-1,,-1,False,0.0,11.0,0.0,-0.8154666373484032,False,0.42664027608202026,False,-0.8154666373484032,False,0.21499157607060515,False,0.13544750213623044,False
2025,C,26,1780535521.29172,False,-1,,-1,False,0.0,3.0,0.0,-0.33972100790101933,False,0.5302764186603527,False,-0.33972100790101933,False,0.005277466365621823,False,0.10305604934692385,False
2025,C,27,1780535581.29172,False,-1,,-1,False,0.0,8.0,0.0,-0.5884259853062446,False,0.42550094551367146,False,-0.5884259853062446,False,0.12123243654708447,False,0.13723280429840087,False
2025,C,28,1780535641.29172,False,-1,,-1,False,0.0,9.0,0.0,-0.4916322320681008,False,0.40581363789911096,False,-0.4916322320681008,False,0.15282910832620436,False,0.12668437957763673,False
2025,C,29,1780535701.29172,False,-1,,-1,False,0.0,14.0,0.0,-0.8799290205244503,False,0.39731889314281094,False,-0.8799290205244503,False,0.29945633811066746,False,0.14052596092224123,False
2025,C,30,1780535761.29172,False,-1,,-1,False,0.0,7.0,0.0,-0.8165768804490829,False,0.42857203918809406,False,-0.8165768804490829,False,0.09041902030251087,False,0.13360705375671386,False
2025,C,31,1780535821.29172,False,-1,,-1,False,0.0,9.0,0.0,-1.5810925067141506,False,0.39234899730961914,False,-1.5810925067141506,False,0.15282910832620436,False,0.1689162254333496,False
2025,C,32,1780535881.29172,False,-1,,-1,False,0.0,15.0,0.0,-1.3875061598700542,False,0.38743376195998813,False,-1.3875061598700542,False,0.32466280815287585,False,0.17831048965454102,False
2025,C,33,1780535941.29172,False,-1,,-1,False,0.0,9.0,0.0,-1.162155297613328,False,0.3909631856178768,False,-1.162155297613328,False,0.15282910832620436,False,0.131583309173584,False
2025,C,34,1780536001.29172,False,-1,,-1,False,0.0,8.0,0.0,-0.8507860180106714,False,0.42154150017775355,False,-0.8507860180106714,False,0.12123243654708447,False,0.10695536136627197,False
2025,C,35,1780536061.29172,False,-1,,-1,False,0.0,7.0,0.0,-1.4533091246603345,False,0.4134571431519974,False,-1.4533091246603345,False,0.09041902030251087,False,0.12163395881652832,False
2025,C,36,1780536121.29172,False,-1,,-1,False,0.0,9.0,0.0,-1.3606932001444454,False,0.4018328320414928,False,-1.3606932001444454,False,0.15282910832620436,False,0.14203271865844727,False
2025,C,37,1780536181.29172,False,-1,,-1,False,0.0,6.0,0.0,-0.00559026538702323,False,0.5006397886652494,False,-0.00559026538702323,False,0.06167876191882357,False,0.10412204265594482,False
2025,C,38,1780536241.29172,False,-1,,-1,False,0.0,9.0,0.0,0.4768795324709991,False,0.5940065779098004,False,0.4768795324709991,False,2.8890810397893373e-05,False,1.0,False
2025,C,39,1780536301.29172,False,-1,,-1,False,0.0,9.0,0.0,-1.093844705545659,False,0.4014279064672128,False,-1.093844705545659,False,0.15282910832620436,False,0.13975858688354492,False
2025,C,40,1780536361.29172,False,-1,,-1,False,0.0,5.0,0.0,-1.1324097547576644,False,0.43838150146935007,False,-1.1324097547576644,False,0.036683938886476364,False,0.13836183547973632,False
2025,C,41,1780536421.29172,False,-1,,-1,False,0.0,5.0,0.0,-1.1708612706202164,False,0.46334474375181683,False,-1.1708612706202164,False,0.036683938886476364,False,0.17069520950317382,False
2025,C,42,1780536481.29172,False,-1,,-1,False,0.0,10.0,0.0,-1.3941415173783263,False,0.4008875350082146,False,-1.3941415173783263,False,0.1842881608538789,False,0.14307377338409424,False
2025,C,43,1780536541.29172,False,-1,,-1,False,0.0,8.0,0.0,-0.632134105319837,False,0.42407966593182644,False,-0.632134105319837,False,0.12123243654708447,False,0.10157902240753174,False
2025,C,44,1780536601.29172,False,-1,,-1,False,0.0,9.0,0.0,-0.2001903345702516,False,0.43238521390297896,False,-0.2001903345702516,False,0.15282910832620436,False,0.14001331329345704,False
2025,C,45,1780536661.29172,False,-1,,-1,False,0.0,10.0,0.0,0.013567740154619479,False,0.4669690996878987,False,0.013567740154619479,False,0.1842881608538789,False,0.17270712852478026,False
2025,C,46,1780536721.29172,False,-1,,-1,False,0.0,10.0,0.0,-0.9292302021001335,False,0.4310387843366985,False,-0.9292302021001335,False,0.1842881608538789,False,0.14522182941436768,False
2025,C,47,1780536781.29172,False,-1,,-1,False,0.0,6.0,0.0,-1.3018652151154884,False,0.43380820046587465,False,-1.3018652151154884,False,0.06167876191882357,False,0.18121027946472168,False
2025,C,48,1780536841.29172,False,-1,,-1,False,0.0,10.0,0.0,-0.07526435870467285,False,0.4188513903375684,False,-0.07526435870467285,False,0.1842881608538789,False,0.11659216880798338,False
2025,C,49,1780536901.29172,False,-1,,-1,False,0.0,5.0,0.0,-1.2967509275003133,False,0.4395833558367289,False,-1.2967509275003133,False,0.036683938886476364,False,0.1459904670715332,False
2025,C,50,1780536961.29172,False,-1,,-1,False,0.0,12.0,0.0,-1.6361639381742261,False,0.37685586001914784,False,-1.6361639381742261,False,0.24455063116099418,False,0.14717202186584474,False
2025,C,51,1780537021.29172,False,-1,,-1,True,1.0,179.0,0.0,2.1281904275161008,True,0.7431739891413089,True,2.1281904275161008,True,0.00777565624516001,False,0.15806498527526855,False
2025,C,52,1780537081.29172,False,-1,,-1,True,0.0,300.0,0.0,3.6419742248618645,True,0.7610846868651301,True,3.6419742248618645,True,0.8396813694911889,True,2.0,True
2025,C,53,1780537141.29172,False,-1,,-1,True,0.0,314.0,0.0,3.7037636859535206,True,0.7734422157315927,True,3.7037636859535206,True,0.8444688431005429,True,2.0,True
2025,C,54,1780537201.29172,False,-1,,-1,True,0.0,118.0,0.0,1.2955281532257232,True,0.7011135379395008,True,1.2955281532257232,True,0.005353523456308172,False,1.0,False
2025,C,55,1780537261.29172,False,-1,,-1,False,0.0,8.0,0.0,-1.214931922721206,False,0.4184984392898687,False,-1.214931922721206,False,0.12123243654708447,False,0.18784682750701903,False
