seed,phase,window,start,label,injection_id,category,block,burst,cold_starts,invocations,throttles,score_d1_ocsvm,pred_d1_ocsvm,score_d1_iforest,pred_d1_iforest,score_d1_primary,pred_d1_primary,score_d2_transfer,pred_d2_transfer,score_d3_thresholds,pred_d3_thresholds
2025,B,0,1780358400.0,False,-1,,0,False,0.0,12.0,0.0,-1.1176681931297168,False,0.3876991630796234,False,-1.1176681931297168,False,0.24455063116099418,False,0.1366363286972046,False
2025,B,1,1780358460.0,False,-1,,0,False,0.0,5.0,0.0,-0.5129019560083758,False,0.4738512711728048,False,-0.5129019560083758,False,0.036683938886476364,False,0.13901004791259766,False
2025,B,2,1780358520.0,False,-1,,0,False,0.0,16.0,0.0,-1.1060720954003402,False,0.3778997200735745,False,-1.1060720954003402,False,0.3483801247404773,False,0.14416325092315674,False
2025,B,3,1780358580.0,False,-1,,0,False,0.0,16.0,0.0,-0.8346345321223279,False,0.38644206280400983,False,-0.8346345321223279,False,0.3483801247404773,False,0.12581574916839597,False
2025,B,4,1780358640.0,False,-1,,0,False,0.0,7.0,0.0,-1.5227013606380781,False,0.40929981876740557,False,-1.5227013606380781,False,0.09041902030251087,False,0.1724504470825195,False
2025,B,5,1780358700.0,False,-1,,0,False,0.0,10.0,0.0,-0.7847448438195128,False,0.4318619274914341,False,-0.7847448438195128,False,0.1842881608538789,False,0.11311278343200684,False
2025,B,6,1780358760.0,False,-1,,0,False,0.0,12.0,0.0,-0.4462645432695105,False,0.41874322647211326,False,-0.4462645432695105,False,0.24455063116099418,False,0.10804202556610107,False
2025,B,7,1780358820.0,False,-1,,0,True,0.0,107.0,0.0,-0.1965236970780131,False,0.6189830699105471,False,-0.1965236970780131,False,0.8128347400752006,True,0.16200780868530273,False
2025,B,8,1780358880.0,False,-1,,0,True,0.0,101.0,0.0,-0.20074256286872316,False,0.6161573601240685,False,-0.20074256286872316,False,0.806097423547682,True,0.1694488525390625,False
2025,B,9,1780358940.0,False,-1,,0,True,0.0,34.0,0.0,-1.4774919964154956,False,0.39370760215341666,False,-1.4774919964154956,False,0.5994968631203155,True,0.16195402145385743,False
2025,B,10,1780359000.0,False,-1,,0,False,0.0,11.0,0.0,-1.4283111451572568,False,0.3888731566844202,False,-1.4283111451572568,False,0.21499157607060515,False,0.140531063079834,False
2025,B,11,1780359060.0,True,0,dependency_timeout,0,False,0.0,11.0,0.0,4.490681288578891,True,0.5576493692404644,False,4.490681288578891,True,1.0,True,20.047271728515625,True
2025,B,12,1780359120.0,True,0,dependency_timeout,0,False,1.0,12.0,0.0,4.490681288578891,True,0.690847230998983,False,4.490681288578891,True,1.0,True,999999999.9999999,True
2025,B,13,1780359180.0,True,0,dependency_timeout,0,False,0.0,11.0,0.0,4.490681288578891,True,0.5329658788745789,False,4.490681288578891,True,1.0,True,999999999.9999999,True
2025,B,14,1780359240.0,False,-1,,0,False,0.0,10.0,0.0,-1.527577198298367,False,0.3896988497808547,False,-1.527577198298367,False,0.1842881608538789,False,0.13918731212615967,False
2025,B,15,1780359300.0,False,-1,,0,False,0.0,13.0,0.0,-1.3849137742938389,False,0.37563424302157833,False,-1.3849137742938389,False,0.2727417982240277,False,0.14478988647460936,False
2025,B,16,1780359360.0,False,-1,,0,False,0.0,5.0,0.0,-0.9736809695243149,False,0.4700429091758676,False,-0.9736809695243149,False,0.036683938886476364,False,0.18673954010009766,False
2025,B,17,1780359420.0,False,-1,,0,False,1.0,17.0,0.0,-0.2082467766584699,False,0.5786270461816749,False,-0.2082467766584699,False,1.7835329516433285e-05,False,0.13717260360717773,False
2025,B,18,1780359480.0,False,-1,,0,False,0.0,14.0,0.0,-0.9447309575740448,False,0.409960690834471,False,-0.9447309575740448,False,0.29945633811066746,False,0.1794116497039795,False
2025,B,19,1780359540.0,True,1,permission_denied,0,False,0.0,5.0,0.0,4.4763846881882925,True,0.5342497867455437,False,4.4763846881882925,True,2.283291834464131e-07,False,3.0,True
2025,B,20,1780359600.0,True,1,permission_denied,0,False,0.0,19.0,0.0,4.4906391915956245,True,0.477938605436675,False,4.4906391915956245,True,5.998599867776633e-07,False,7.0,True
2025,B,21,1780359660.0,True,1,permission_denied,0,False,0.0,7.0,0.0,4.357081271949741,True,0.48978191752628536,False,4.357081271949741,True,3.491732194332882e-07,False,2.0,True
2025,B,22,1780359720.0,True,1,permission_denied,0,False,0.0,7.0,0.0,4.487614343191174,True,0.5145637769573124,False,4.487614343191174,True,3.059273003851539e-07,False,4.0,True
2025,B,23,1780359780.0,False,-1,,0,False,0.0,9.0,0.0,-1.1818783253998513,False,0.3923879790836864,False,-1.1818783253998513,False,0.15282910832620436,False,0.12776660919189453,False
2025,B,24,1780359840.0,False,-1,,0,False,0.0,8.0,0.0,-0.023331654364031174,False,0.43012788159564497,False,-0.023331654364031174,False,0.12123243654708447,False,0.1247932195663452,False
2025,B,25,1780359900.0,False,-1,,0,False,0.0,14.0,0.0,-0.59756986206252,False,0.4082284769391126,False,-0.59756986206252,False,0.29945633811066746,False,0.11451363563537598,False
2025,B,26,1780359960.0,False,-1,,0,False,0.0,12.0,0.0,0.6642510208911476,False,0.5980615804591265,False,0.6642510208911476,False,6.018157426521544e-05,False,1.0,False
2025,B,27,1780360020.0,False,-1,,0,False,0.0,11.0,0.0,-0.974273416291231,False,0.41717463052213943,False,-0.974273416291231,False,0.21499157607060515,False,0.13658380508422852,False
2025,B,28,1780360080.0,False,-1,,0,False,0.0,11.0,0.0,-1.318512249706477,False,0.38802985099303766,False,-1.318512249706477,False,0.21499157607060515,False,0.1513803005218506,False
2025,B,29,1780360140.0,False,-1,,0,False,0.0,12.0,0.0,-1.423601866050805,False,0.3905093909279234,False,-1.423601866050805,False,0.24455063116099418,False,0.16254823207855223,False
2025,B,30,1780360200.0,False,-1,,0,False,0.0,8.0,0.0,-1.1726230585741924,False,0.41914780744489327,False,-1.1726230585741924,False,0.12123243654708447,False,0.18670032024383545,False
2025,B,31,1780360260.0,True,2,resource_exhaustion,0,False,1.0,8.0,0.0,4.490681288578891,True,0.694942739180833,True,4.490681288578891,True,1.0,True,999999999.9999999,True
2025,B,32,1780360320.0,True,2,resource_exhaustion,0,False,0.0,5.0,0.0,4.490681288578891,True,0.6358424483655807,False,4.490681288578891,True,1.0,True,999999999.9999999,True
2025,B,33,1780360380.0,True,2,resource_exhaustion,0,False,2.0,5.0,0.0,4.490681288578891,True,0.7086467090739164,True,4.490681288578891,True,1.0,True,999999999.9999999,True
2025,B,34,1780360440.0,True,2,resource_exhaustion,0,False,4.0,14.0,0.0,4.490681288578891,True,0.7065205616441741,True,4.490681288578891,True,1.0,True,3999999999.9999995,True
2025,B,35,1780360500.0,False,-1,,0,False,0.0,13.0,0.0,-0.35853584236370306,False,0.41510704286151145,False,-0.35853584236370306,False,0.2727417982240277,False,0.10825128555297851,False
2025,B,36,1780360560.0,False,-1,,0,False,0.0,8.0,0.0,-1.623212014142255,False,0.39145522754015444,False,-1.623212014142255,False,0.12123243654708447,False,0.16178336143493652,False
2025,B,37,1780360620.0,False,-1,,0,False,0.0,9.0,0.0,-1.208867979800842,False,0.39925781907266156,False,-1.208867979800842,False,0.15282910832620436,False,0.12666149139404295,False
2025,B,38,1780360680.0,False,-1,,0,False,0.0,13.0,0.0,-1.5122569609287702,False,0.3760786216877227,False,-1.5122569609287702,False,0.2727417982240277,False,0.1621933937072754,False
2025,B,39,1780360740.0,False,-1,,0,False,0.0,6.0,0.0,-0.31295345367495475,False,0.46745434758147464,False,-0.31295345367495475,False,0.06167876191882357,False,0.11459243297576904,False
2025,B,40,1780360800.0,True,3,dependency_timeout,0,False,3.0,10.0,0.0,4.490681288578891,True,0.6832186816834721,False,4.490681288578891,True,1.0,True,999999999.9999999,True
2025,B,41,1780360860.0,True,3,dependency_timeout,0,False,0.0,11.0,0.0,4.490681288578891,True,0.5631535131388136,False,4.490681288578891,True,1.0,True,20.039363384246826,True
2025,B,42,1780360920.0,True,3,dependency_timeout,0,False,0.0,8.0,0.0,4.490681288578891,True,0.5634322094585721,False,4.490681288578891,True,1.0,True,20.050230836868288,True
2025,B,43,1780360980.0,True,3,dependency_timeout,0,False,0.0,9.0,0.0,4.490681288578891,True,0.5954620575914074,False,4.490681288578891,True,1.0,True,20.038719749450685,True
2025,B,44,1780361040.0,False,-1,,0,False,0.0,12.0,0.0,-1.3096026541184411,False,0.39173148616958875,False,-1.3096026541184411,False,0.24455063116099418,False,0.13531084060668946,False
2025,B,45,1780361100.0,False,-1,,0,False,0.0,14.0,0.0,-0.932604247688186,False,0.3973527060540107,False,-0.932604247688186,False,0.29945633811066746,False,0.1391670227050781,False
2025,B,46,1780361160.0,False,-1,,0,False,0.0,11.0,0.0,-0.7830934480244434,False,0.41434868238805944,False,-0.7830934480244434,False,0.21499157607060515,False,0.16877388954162598,False
2025,B,47,1780361220.0,False,-1,,0,False,0.0,10.0,0.0,-1.0605906687085058,False,0.4132729945648629,False,-1.0605906687085058,False,0.1842881608538789,False,0.16228458881378174,False
2025,B,48,1780361280.0,False,-1,,0,False,0.0,3.0,0.0,-0.21672000779070189,False,0.5450851048054567,False,-0.21672000779070189,False,0.005277466365621823,False,0.11042442321777343,False
2025,B,49,1780361340.0,False,-1,,0,False,0.0,10.0,0.0,-1.341483980245961,False,0.4003420212151102,False,-1.341483980245961,False,0.1842881608538789,False,0.12882955074310304,False
2025,B,50,1780361400.0,False,-1,,0,False,0.0,9.0,0.0,4.060549403930892,True,0.472704972559255,False,4.060549403930892,True,0.15282910832620436,False,0.13046960830688475,False
2025,B,51,1780361460.0,True,4,permission_denied,0,False,0.0,12.0,0.0,4.305546499338706,True,0.4597228978573194,False,4.305546499338706,True,6.165422058829238e-07,False,2.0,True
2025,B,52,1780361520.0,True,4,permission_denied,0,False,0.0,9.0,0.0,4.486637152367108,True,0.4900871801560937,False,4.486637152367108,True,3.864139984717084e-07,False,4.0,True
2025,B,53,1780361580.0,True,4,permission_denied,0,False,0.0,12.0,0.0,4.490506130902371,True,0.4700887342900789,False,4.490506130902371,True,4.445503721202564e-07,False,6.0,True
2025,B,54,1780361640.0,True,4,permission_denied,0,False,0.0,9.0,0.0,-0.8571447978057529,False,0.408409996431652,False,-0.8571447978057529,False,0.15282910832620436,False,0.12107038497924803,False
2025,B,55,1780361700.0,False,-1,,0,False,0.0,10.0,0.0,-1.0604325104557457,False,0.3976099802015064,False,-1.0604325104557457,False,0.1842881608538789,False,0.14429376125335694,False
2025,B,56,1780361760.0,False,-1,,0,False,0.0,5.0,0.0,-1.2171339916971986,False,0.43657879680606443,False,-1.2171339916971986,False,0.036683938886476364,False,0.12145442962646484,False
2025,B,57,1780361820.0,False,-1,,0,False,0.0,13.0,0.0,-0.4037005227501993,False,0.4361386919370856,False,-0.4037005227501993,False,0.2727417982240277,False,0.11903944015502929,False
2025,B,58,1780361880.0,False,-1,,0,False,0.0,11.0,0.0,-1.5639067054174243,False,0.377825535699271,False,-1.5639067054174243,False,0.21499157607060515,False,0.16112422943115234,False
2025,B,59,1780361940.0,False,-1,,0,False,0.0,7.0,0.0,-0.7248219767781343,False,0.4402237624971099,False,-0.7248219767781343,False,0.09041902030251087,False,0.09992942810058592,False
2025,B,60,1780362000.0,False,-1,,0,False,0.0,14.0,0.0,-1.6086293823311077,False,0.3741577637226755,False,-1.6086293823311077,False,0.29945633811066746,False,0.17155041694641113,False
2025,B,61,1780362060.0,False,-1,,0,False,0.0,8.0,0.0,-0.5193027974411626,False,0.44600747385717116,False,-0.5193027974411626,False,0.12123243654708447,False,0.16516413688659667,False
2025,B,62,1780362120.0,True,5,config_error,0,False,0.0,5.0,0.0,-0.21741782500787465,False,0.49442994877419527,False,-0.21741782500787465,False,0.036683938886476364,False,0.117718505859375,False
2025,B,63,1780362180.0,True,5,config_error,0,False,0.0,9.0,0.0,4.490680931042182,True,0.5132161259592087,False,4.490680931042182,True,4.744680362601863e-10,False,9.0,True
2025,B,64,1780362240.0,True,5,config_error,0,False,0.0,7.0,0.0,4.490676750611606,True,0.5494045346122296,False,4.490676750611606,True,3.292103427667486e-09,False,7.0,True
2025,B,65,1780362300.0,True,5,config_error,0,False,0.0,6.0,0.0,4.49036577316739,True,0.5327719169816602,False,4.49036577316739,True,3.6621144543274274e-08,False,5.0,True
2025,B,66,1780362360.0,False,-1,,0,False,0.0,11.0,0.0,-1.2195641469904652,False,0.3821132878057018,False,-1.2195641469904652,False,0.21499157607060515,False,0.13222551345825195,False
