seed,phase,window,start,label,injection_id,category,block,burst,cold_starts,invocations,throttles,score_d1_ocsvm,pred_d1_ocsvm,score_d1_iforest,pred_d1_iforest,score_d1_primary,pred_d1_primary,score_d2_transfer,pred_d2_transfer,score_d3_thresholds,pred_d3_thresholds
2026,B,0,1780358400.0,False,-1,,0,False,0.0,8.0,0.0,-0.845661512564214,False,0.42126959069775455,False,-0.845661512564214,False,0.26698282659663947,False,0.12957606315612794,False
2026,B,1,1780358460.0,False,-1,,0,False,0.0,10.0,0.0,-1.6220427288616976,False,0.4121302531879331,False,-1.6220427288616976,False,0.2494699748845805,False,0.16960017681121825,False
2026,B,2,1780358520.0,False,-1,,0,False,1.0,20.0,0.0,0.09343057176479075,False,0.6158696486250411,False,0.09343057176479075,False,4.90942093912632e-05,False,0.15576751232147215,False
2026,B,3,1780358580.0,False,-1,,0,False,0.0,11.0,0.0,-1.433763233034611,False,0.4169010962733988,False,-1.433763233034611,False,0.24257514350821907,False,0.13939762115478516,False
2026,B,4,1780358640.0,False,-1,,0,False,0.0,13.0,0.0,-0.8683069796361771,False,0.42954302337083733,False,-0.8683069796361771,False,0.2312761519565593,False,0.15060749053955078,False
2026,B,5,1780358700.0,False,-1,,0,False,0.0,15.0,0.0,-1.885649005135404,False,0.4060390438483346,False,-1.885649005135404,False,0.22234063516699837,False,0.1441388130187988,False
2026,B,6,1780358760.0,True,0,dependency_timeout,0,False,0.0,10.0,0.0,-1.9931115937113244,False,0.40723928704554924,False,-1.9931115937113244,False,0.2494699748845805,False,0.163374924659729,False
2026,B,7,1780358820.0,True,0,dependency_timeout,0,False,0.0,14.0,0.0,5.424816825084396,True,0.5427892101967574,False,5.424816825084396,True,1.0,True,3999999999.9999995,True
2026,B,8,1780358880.0,True,0,dependency_timeout,0,False,2.0,11.0,0.0,5.424816825084396,True,0.7126769817862273,True,5.424816825084396,True,1.0,True,6000000000.0,True
2026,B,9,1780358940.0,True,0,dependency_timeout,0,False,0.0,11.0,0.0,5.424816825084396,True,0.5622502454430024,False,5.424816825084396,True,1.0,True,1999999999.9999998,True
2026,B,10,1780359000.0,False,-1,,0,False,0.0,11.0,0.0,-1.6564125503776639,False,0.42519202447902726,False,-1.6564125503776639,False,0.24257514350821907,False,0.17841172218322754,False
2026,B,11,1780359060.0,False,-1,,0,False,0.0,13.0,0.0,-2.035746547720551,False,0.39266501815118293,False,-2.035746547720551,False,0.2312761519565593,False,0.14310245513916015,False
2026,B,12,1780359120.0,False,-1,,0,False,1.0,11.0,0.0,0.053296405632243804,False,0.6484534496571831,False,0.053296405632243804,False,1.0005022498765805e-05,False,0.19611239433288574,False
2026,B,13,1780359180.0,False,-1,,0,False,0.0,10.0,0.0,-1.2805913857374325,False,0.4100907142168844,False,-1.2805913857374325,False,0.2494699748845805,False,0.1327869653701782,False
2026,B,14,1780359240.0,False,-1,,0,False,0.0,12.0,0.0,-1.9837464106285374,False,0.4130449698952324,False,-1.9837464106285374,False,0.23656878881171142,False,0.17723608016967773,False
2026,B,15,1780359300.0,False,-1,,0,False,0.0,10.0,0.0,-1.3288664475809417,False,0.41541322246745366,False,-1.3288664475809417,False,0.2494699748845805,False,0.1345982313156128,False
2026,B,16,1780359360.0,False,-1,,0,False,0.0,11.0,0.0,-1.2301382909826346,False,0.4282022394799537,False,-1.2301382909826346,False,0.24257514350821907,False,0.13905882835388186,False
2026,B,17,1780359420.0,False,-1,,0,False,0.0,9.0,0.0,-0.44129242849841965,False,0.4404320016371034,False,-0.44129242849841965,False,0.25749302991177747,False,0.11018447875976563,False
2026,B,18,1780359480.0,False,-1,,0,False,0.0,6.0,0.0,-0.7868237734578747,False,0.4449333171017839,False,-0.7868237734578747,False,0.2925964019925662,False,0.11346435546875001,False
2026,B,19,1780359540.0,False,-1,,0,False,0.0,13.0,0.0,-1.8045076542608651,False,0.40189205670292244,False,-1.8045076542608651,False,0.2312761519565593,False,0.15595521926879882,False
2026,B,20,1780359600.0,True,1,config_error,0,False,0.0,13.0,0.0,2.987103286406157,True,0.4300733287903027,False,2.987103286406157,True,1.0,True,7999999999.999999,True
2026,B,21,1780359660.0,True,1,config_error,0,False,0.0,5.0,0.0,3.621150532460881,True,0.5311265433953168,False,3.621150532460881,True,1.0,True,5000000000.0,True
2026,B,22,1780359720.0,True,1,config_error,0,False,0.0,13.0,0.0,4.449228257413058,True,0.460271707002566,False,4.449228257413058,True,1.0,True,12000000000.0,True
2026,B,23,1780359780.0,True,1,config_error,0,False,0.0,12.0,0.0,-0.8638424238443347,False,0.4046082505922439,False,-0.8638424238443347,False,1.0,True,999999999.9999999,True
2026,B,24,1780359840.0,False,-1,,0,False,0.0,11.0,0.0,-1.2798681028060193,False,0.42596835707361547,False,-1.2798681028060193,False,0.24257514350821907,False,0.15475964546203613,False
2026,B,25,1780359900.0,False,-1,,0,False,0.0,16.0,0.0,-1.7995012280752443,False,0.40118217255751154,False,-1.7995012280752443,False,0.21852058284895462,False,0.14110958576202393,False
2026,B,26,1780359960.0,False,-1,,0,False,0.0,11.0,0.0,0.5506883465333772,False,0.49573816842264745,False,0.5506883465333772,False,0.24257514350821907,False,0.1281592845916748,False
2026,B,27,1780360020.0,False,-1,,0,False,0.0,5.0,0.0,-1.5013819707386196,False,0.4640943597124335,False,-1.5013819707386196,False,0.3106614405745598,False,0.13932266235351562,False
2026,B,28,1780360080.0,False,-1,,0,False,0.0,8.0,0.0,-1.4915141910476608,False,0.40562460039947523,False,-1.4915141910476608,False,0.26698282659663947,False,0.1348418951034546,False
2026,B,29,1780360140.0,False,-1,,0,False,0.0,4.0,0.0,-0.954994336300869,False,0.5282014890256863,False,-0.954994336300869,False,0.33459287497880763,False,0.09678668975830078,False
2026,B,30,1780360200.0,True,2,permission_denied,0,False,0.0,5.0,0.0,-0.6670003472066552,False,0.4916407729973686,False,-0.6670003472066552,False,1.0,True,999999999.9999999,True
